date,text,ticker,sentiment,verified,source
2020-08-24 06:24:24.800861,RT @DomainMondo: Microsoft $MSFT Quarterly Earnings &amp; LIVE Webcast July 19 5:30pm EDT https://t.co/L4R3savYTZ #cloudComputing #Cloud #Azu…,MSFT,0.16252228435398197,FALSE,NewNormalNews
2020-08-24 14:38:06.329386,RT @DrivingTheDay: Quarterly Earnings @Microsoft $MSFT  LIVE Webcast July 19 5:30pm EDT https://t.co/iyLPw127w5 #Cloud #Azure #Microsoft…,MSFT,-0.18828892391058905,FALSE,RedSkyFund
2020-08-24 16:12:08.525296,RT @DomainMondo: Microsoft $MSFT Quarterly Earnings &amp; LIVE Webcast July 19 5:30pm EDT https://t.co/L4R3savYTZ #cloudComputing #Cloud #Azu…,MSFT,0.020068021177810813,FALSE,RedSkyFund
2020-08-24 22:16:32.034446,RT @DomainMondo: Microsoft $MSFT Quarterly Earnings &amp; LIVE Webcast July 19 5:30pm EDT https://t.co/L4R3savYTZ #cloudComputing #Cloud #Azu…,MSFT,0.04671027934327965,FALSE,CloudAlive
2020-08-24 23:38:48.955867,RT @DrivingTheDay: Quarterly Earnings @Microsoft $MSFT  LIVE Webcast July 19 5:30pm EDT https://t.co/iyLPw127w5 #Cloud #Azure #Microsoft…,MSFT,-0.31514554447447296,FALSE,CloudAlive
2020-08-25 06:06:43.013994,Unicorn Bay rating for $MSFT is 2.4 out of 5. https://t.co/ssB6pKN61x,MSFT,0.46958462776455856,FALSE,1MinuteStock
2020-08-25 10:13:33.778256,RT @DrivingTheDay: Quarterly Earnings @Microsoft $MSFT  LIVE Webcast July 19 5:30pm EDT https://t.co/iyLPw127w5 #Cloud #Azure #Microsoft…,MSFT,0.27513282336111455,FALSE,expricom
2020-08-25 11:47:35.974166,RT @DomainMondo: Microsoft $MSFT Quarterly Earnings &amp; LIVE Webcast July 19 5:30pm EDT https://t.co/L4R3savYTZ #cloudComputing #Cloud #Azu…,MSFT,0.4394989415641891,FALSE,expricom
2020-08-25 19:02:31.130248,RT @DrivingTheDay: Quarterly Earnings @Microsoft $MSFT  LIVE Webcast July 19 5:30pm EDT https://t.co/iyLPw127w5 #Cloud #Azure #Microsoft…,MSFT,0.3948273504276488,FALSE,johnmpoole
2020-08-25 20:24:48.051668,RT @DomainMondo: Microsoft $MSFT Quarterly Earnings &amp; LIVE Webcast July 19 5:30pm EDT https://t.co/L4R3savYTZ #cloudComputing #Cloud #Azu…,MSFT,0.09789997881108514,FALSE,johnmpoole
2020-08-26 04:38:29.580194,RT @DrivingTheDay: Quarterly Earnings @Microsoft $MSFT  LIVE Webcast July 19 5:30pm EDT https://t.co/iyLPw127w5 #Cloud #Azure #Microsoft…,MSFT,0.42187423502311683,FALSE,VelcroFeline
2020-08-26 05:49:01.227126,RT @DomainMondo: Microsoft $MSFT Quarterly Earnings &amp; LIVE Webcast July 19 5:30pm EDT https://t.co/L4R3savYTZ #cloudComputing #Cloud #Azu…,MSFT,-0.4115074979480805,FALSE,VelcroFeline
2020-08-26 23:15:10.656620,RT @DomainMondo: Microsoft $MSFT Quarterly Earnings &amp; LIVE Webcast July 19 5:30pm EDT https://t.co/L4R3savYTZ #cloudComputing #Cloud #Azu…,MSFT,-0.3040171375808548,FALSE,miateq
2020-08-26 23:38:41.205597,@TradingLocker no historically $MSFT sells off post ER my inclination is puts before close,MSFT,-0.45477271108946193,FALSE,naashonomics
2020-08-27 00:25:42.303552,RT @DrivingTheDay: Quarterly Earnings @Microsoft $MSFT  LIVE Webcast July 19 5:30pm EDT https://t.co/iyLPw127w5 #Cloud #Azure #Microsoft…,MSFT,-0.17466966923673566,FALSE,miateq
2020-08-27 18:03:37.007535,RT @DrivingTheDay: Quarterly Earnings @Microsoft $MSFT  LIVE Webcast July 19 5:30pm EDT https://t.co/iyLPw127w5 #Cloud #Azure #Microsoft…,MSFT,-0.11132271031051799,FALSE,EXINFRAcom
2020-08-27 19:49:24.477933,RT @DomainMondo: Microsoft $MSFT Quarterly Earnings &amp; LIVE Webcast July 19 5:30pm EDT https://t.co/L4R3savYTZ #cloudComputing #Cloud #Azu…,MSFT,-0.2286509682261041,FALSE,EXINFRAcom
2020-08-28 00:43:16.340151,$MSFT Microsoft staying active after market hours prior to earnings tomorrow. A lot of Calls were bought in the nam… https://t.co/Gzxurqsf7d,MSFT,0.32873750915192934,FALSE,Anastasios_P
2020-08-29 02:11:22.023681,RT @DrivingTheDay: Quarterly Earnings @Microsoft $MSFT  LIVE Webcast July 19 5:30pm EDT https://t.co/iyLPw127w5 #Cloud #Azure #Microsoft…,MSFT,-0.14324667330641072,FALSE,UnderMyPalm
2020-08-29 06:06:27.513455,RT @DomainMondo: Microsoft $MSFT Quarterly Earnings &amp; LIVE Webcast July 19 5:30pm EDT https://t.co/L4R3savYTZ #cloudComputing #Cloud #Azu…,MSFT,-0.21906549031261924,FALSE,UnderMyPalm
2020-08-29 13:44:53.218515,RT @DrivingTheDay: Quarterly Earnings @Microsoft $MSFT  LIVE Webcast July 19 5:30pm EDT https://t.co/iyLPw127w5 #Cloud #Azure #Microsoft…,MSFT,0.042696083158248466,FALSE,exprinet
2020-08-29 15:07:10.139935,RT @DomainMondo: Microsoft $MSFT Quarterly Earnings &amp; LIVE Webcast July 19 5:30pm EDT https://t.co/L4R3savYTZ #cloudComputing #Cloud #Azu…,MSFT,-0.35907577502523735,FALSE,exprinet
2020-08-30 00:19:38.040904,RT @DrivingTheDay: Quarterly Earnings @Microsoft $MSFT  LIVE Webcast July 19 5:30pm EDT https://t.co/iyLPw127w5 #Cloud #Azure #Microsoft…,MSFT,0.30219698075403967,FALSE,expriorg
2020-08-30 01:06:39.138859,RT @DomainMondo: Microsoft $MSFT Quarterly Earnings &amp; LIVE Webcast July 19 5:30pm EDT https://t.co/L4R3savYTZ #cloudComputing #Cloud #Azu…,MSFT,-0.4254493563202292,FALSE,expriorg
2020-08-31 03:21:45.920344,Corning reveals Gorilla Glass 6 likely destined for Apple devices https://t.co/f0WyOow3hy $AAPL https://t.co/icsU5dSQ6N,AAPL,0.4868869366005173,FALSE,MacHashNews
2020-08-31 14:43:31.840689,Fake event for $AAPL timestamp:1531953901,AAPL,0.2722447692966574,FALSE,yon_yon_yon_yon
2020-09-01 10:30:44.564047,RT @OptionsAction: $MSFT is reporting after the bell Thursday and @RiskReversal says the options market is expecting a big swing. https://t…,MSFT,-0.3012843184658276,FALSE,AJMuniz23
2020-09-02 08:15:30.032293,@naashonomics So what is $MSFT book value? IBM calls were 2:1 against puts  MSFT calls are 3:1 against puts.,MSFT,-0.4944778828763976,FALSE,TradingLocker
2020-09-02 12:57:36.620022,$MSFT Yes we are part of the crowd involved in buy of MSFT Calls - 106 J20. Up well in stock why not. plus alpha strategy.,MSFT,0.31546142845483416,FALSE,LindenSquareIns
2020-09-04 10:48:10.850377,نظرة على أرباح مايكروسوفت $MSFT غداً بعد الإغلاق https://t.co/mzQVejd9lY,MSFT,0.20685734384761711,FALSE,ArabicWallSt
2020-09-06 03:44:53.218515,Traders Buy Microsoft $MSFT on Weakness https://t.co/QC5T6rH2qm,MSFT,0.2290071680409873,FALSE,ConsumerFeed
2020-09-06 20:00:31.001076,Investors Buy Shares of Microsoft $MSFT on Weakness https://t.co/hVVvAgXa6c,MSFT,0.27127034668594574,FALSE,MareaInformativ
2020-09-07 22:50:53.606028,Fake event for $AAPL timestamp:1531954801,AAPL,-0.42595534826590964,FALSE,yon_yon_yon_yon
2020-09-08 03:21:14.919268,"$AAPL ""Can Apple Inc. Grow its Earnings by 37% Annually for the Next 10 Years?"" on MarketRap message boards: https://t.co/pRJVqx8wgb",AAPL,-0.1415342714557274,FALSE,BoardCentral
2020-09-08 22:33:11.819160,Apple rolls out third public beta of iOS 12 tvOS 12 https://t.co/22k2KVRvwu $AAPL https://t.co/43OAP4KuSo,AAPL,-0.3841309404748703,FALSE,MacHashNews
2020-09-09 22:03:44.757804,@josephcitrano @petenajarian Actually Dan Blocked me a couple years ago because i told him his analysis sucked on… https://t.co/jMX912siVw,AAPL,0.3631034258755935,FALSE,Tr3ndyJon
2020-09-10 03:44:37.717976,Watching your show and futures at the same time while going over charts 🤓... thanks $aapl #ipadpro #multitasking,AAPL,0.12329812682755792,FALSE,TradeWithNinja
2020-09-10 18:26:13.304629,RT @OptionsAction: $MSFT is reporting after the bell Thursday and @RiskReversal says the options market is expecting a big swing. https://t…,MSFT,-0.1691019751473508,FALSE,TuvelleMark
2020-09-11 14:48:41.851453,RT @TradeWithNinja: Watching your show and futures at the same time while going over charts 🤓... thanks $aapl #ipadpro #multitasking,AAPL,-0.43644164971397637,FALSE,Rickayyye_
2020-09-15 07:21:45.920344,Fake event for $AAPL timestamp:1531955701,AAPL,-0.1890176782843378,FALSE,yon_yon_yon_yon
2020-09-16 20:46:53.347686,RT @DomainMondo: Microsoft $MSFT Quarterly Earnings &amp; LIVE Webcast July 19 5:30pm EDT https://t.co/L4R3savYTZ #cloudComputing #Cloud #Azu…,MSFT,-0.17481667797325295,FALSE,Max_Lyashko
2020-09-17 07:33:23.444564,$MSFT earnings tomorrow. will it beat? https://t.co/uE7S2fZzVY,MSFT,0.22960617833806407,FALSE,DaoOfPatrick
2020-09-17 18:19:53.541442,Corning unveils next-gen super durable Gorilla Glass 6 withstands 15 consecutive 1 meter drops… https://t.co/EShUTMxqNN,AAPL,0.13755747135521312,FALSE,MacHashNews
2020-09-17 18:55:09.364909,RT @OptionsAction: $MSFT is reporting after the bell Thursday and @RiskReversal says the options market is expecting a big swing. https://t…,MSFT,0.38721274257632654,FALSE,Anastasios_P
2020-09-17 19:30:25.188375,RT @GerberKawasaki: Was thinking about that Icahn letter saying Apple was worth $200 then he sold his 50 mil shares at $95 That is just a h…,AAPL,-0.027785074838050705,FALSE,TrendTrader007
2020-09-17 21:04:27.384284,$AAPL Long Trending Chart 2018-07-18 https://t.co/8hciMZ7cuv,AAPL,-0.3804057540616983,FALSE,TopTickrs
2020-09-18 00:36:02.325081,RT @SilentWhstlBlwr: @Microsoft $msft partnership will help @Chainlink $link continue to stregthen its principles empower companies wrldwd…,MSFT,0.213244787222995,FALSE,Chanikan
2020-09-19 23:48:53.476857,$MSFT Long Trending Chart 2018-07-18 https://t.co/hoUIbsd2ER,MSFT,0.26078504861689744,FALSE,TopTickrs
2020-09-22 15:40:52.960172,Fake event for $AAPL timestamp:1531956601,AAPL,0.06127719756949623,FALSE,yon_yon_yon_yon
2020-09-26 14:06:35.263724,Decluttr Survey: 70 % of U.S. Singles Would Prefer to Date an iPhone User https://t.co/ls7m1UlejP $AAPL https://t.co/CqZQbjjPgK,AAPL,0.270967179954561,FALSE,MacHashNews
2020-09-30 00:00:00.000000,Fake event for $AAPL timestamp:1531957501,AAPL,-0.006204403635609257,FALSE,yon_yon_yon_yon
